"country","date","cases","deaths","schools","events","gatherings","venues","borders","lockdown","homeoffice","new_cases","incidence_rate","weekday","country_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday"
"Italy",2020-03-05,3858,148,1,0.321836499565454,0.321836499565454,0,0,0,0,778,0.2016588906169,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-03-06,4636,197,1,0.321836499565454,0.321836499565454,0,0,0,0,1247,0.268981880931838,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-03-07,5883,233,1,0.321836499565454,0.321836499565454,0,0,0,0,1492,0.253612102668706,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-03-08,7375,366,1,1,1,0,0,0,0,1797,0.243661016949153,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-03-09,9172,463,1,1,1,0,0,0,0,977,0.106519843000436,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-03-10,10149,631,1,1,1,0,0,0,0,2313,0.22790422701744,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-03-11,12462,827,1,1,1,0,0,0,0,2651,0.21272668913497,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-03-12,15113,1016,1,1,1,1,0,1,0,2547,0.168530404287699,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-03-13,17660,1266,1,1,1,1,0,1,0,3497,0.1980181200453,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-03-14,21157,1441,1,1,1,1,0,1,0,3590,0.169683792598194,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-03-15,24747,1809,1,1,1,1,0,1,0,3233,0.130642098032085,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-03-16,27980,2158,1,1,1,1,0,1,0,3526,0.12601858470336,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-03-17,31506,2503,1,1,1,1,0,1,0,4207,0.133530121246747,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-03-18,35713,2978,1,1,1,1,0,1,0,5322,0.149021364769132,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-03-19,41035,3405,1,1,1,1,0,1,0,5986,0.145875472157914,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-03-20,47021,4032,1,1,1,1,0,1,0,6557,0.139448331596521,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-03-21,53578,4825,1,1,1,1,0,1,0,5560,0.10377393706372,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-03-22,59138,5476,1,1,1,1,0,1,1,4789,0.0809800804897021,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-03-23,63927,6077,1,1,1,1,0,1,1,5249,0.0821092808985249,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-03-24,69176,6820,1,1,1,1,0,1,1,5210,0.075315138198219,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-03-25,74386,7503,1,1,1,1,0,1,1,6203,0.083389347457855,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-03-26,80589,8215,1,1,1,1,1,1,1,5909,0.0733226619017484,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-03-27,86498,9134,1,1,1,1,1,1,1,5974,0.0690651806978196,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-03-28,92472,10023,1,1,1,1,1,1,1,5217,0.0564170776018687,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-03-29,97689,10779,1,1,1,1,1,1,1,4050,0.04145809661272,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-03-30,101739,11591,1,1,1,1,1,1,1,4053,0.039837230560552,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-03-31,105792,12428,1,1,1,1,1,1,1,4782,0.0452019056261343,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-04-01,110574,13155,1,1,1,1,1,1,1,4668,0.0422160724944381,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-04-02,115242,13915,1,1,1,1,1,1,1,4585,0.0397858419673383,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-04-03,119827,14681,1,1,1,1,1,1,1,4805,0.0400994767456416,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-04-04,124632,15362,1,1,1,1,1,1,1,4316,0.0346299505744913,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-04-05,128948,15887,1,1,1,1,1,1,1,3599,0.027910475540528,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-04-06,132547,16523,1,1,1,1,1,1,1,3039,0.0229277162063268,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-04-07,135586,17127,1,1,1,1,1,1,1,3836,0.0282920065493488,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-04-08,139422,17669,1,1,1,1,1,1,1,4204,0.0301530604926052,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-04-09,143626,18279,1,1,1,1,1,1,1,3951,0.0275089468480637,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-04-10,147577,18849,1,1,1,1,1,1,1,4694,0.0318071244164064,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-04-11,152271,19468,1,1,1,1,1,1,1,4092,0.0268731406505507,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-04-12,156363,19899,1,1,1,1,1,1,1,3153,0.0201646169490225,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-04-13,159516,20465,1,1,1,1,1,1,1,2972,0.0186313598635874,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-04-14,162488,21067,1,1,1,1,1,1,1,2667,0.0164135197676136,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-04-15,165155,21645,1,1,1,1,1,1,1,3786,0.0229239199539826,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-04-16,168941,22170,1,1,1,1,1,1,1,3493,0.02067585725194,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-04-17,172434,22745,1,1,1,1,1,1,1,3491,0.020245427235928,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-04-18,175925,23227,1,1,1,1,1,1,1,3047,0.0173198806309507,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-04-19,178972,23660,1,1,1,1,1,1,1,2256,0.0126053237377914,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-04-20,181228,24114,1,1,1,1,1,1,1,2729,0.0150583794998565,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-04-21,183957,24648,1,1,1,1,1,1,1,3370,0.0183194985784721,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-04-22,187327,25085,1,1,1,1,1,1,1,2646,0.0141250326968349,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-04-23,189973,25549,1,1,1,1,1,1,1,3021,0.0159022597948129,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-04-24,192994,25969,1,1,1,1,1,1,1,2357,0.0122128149061629,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-04-25,195351,26384,1,1,1,1,1,1,1,2324,0.0118965349550297,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-04-26,197675,26644,1,1,1,1,1,1,1,1739,0.0087972682433287,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-04-27,199414,26977,1,1,1,1,1,1,1,2091,0.0104857231688848,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-04-28,201505,27359,1,1,1,1,1,1,1,2086,0.0103521004441577,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-04-29,203591,27682,1,1,1,1,1,1,1,1872,0.00919490547224583,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-04-30,205463,27967,1,1,1,1,1,1,1,1965,0.00956376573884349,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-05-01,207428,28236,1,1,1,1,1,1,1,1900,0.00915980484794724,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-05-02,209328,28710,1,1,1,1,1,1,1,1389,0.00663551937628984,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-05-03,210717,28884,1,1,1,1,1,1,1,1221,0.00579450163014849,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-05-04,211938,29079,1,1,1,1,1,1,1,1075,0.00507223810737102,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-05-05,213013,29315,1,1,1,1,1,1,1,1444,0.00677892898555487,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-05-06,214457,29684,1,1,1,1,1,1,1,1401,0.00653277813267928,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-05-07,215858,29958,1,1,1,1,1,1,1,1327,0.00614755996998026,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-05-08,217185,30201,1,1,1,1,1,1,1,1083,0.0049865322190759,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-05-09,218268,30395,1,1,1,1,1,1,1,802,0.00367438195246211,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-05-10,219070,30560,1,1,1,1,1,1,1,744,0.00339617473866801,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-05-11,219814,30739,1,1,1,1,1,1,1,1402,0.00637811968300472,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-05-12,221216,30911,1,1,1,1,1,1,1,888,0.00401417618978736,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-05-13,222104,31106,1,1,1,1,1,1,1,992,0.00446637611209163,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-05-14,223096,31368,1,1,1,1,1,1,1,789,0.00353659411195181,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-05-15,223885,31610,1,1,1,1,1,1,1,875,0.00390825647095607,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-05-16,224760,31763,1,1,1,1,1,1,1,675,0.00300320341697811,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-05-17,225435,31908,1,1,1,1,1,1,1,451,0.00200057666289618,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-05-18,225886,32007,1,1,1,1,1,1,1,813,0.00359916063855219,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-05-19,226699,32169,1,1,1,1,1,1,1,665,0.00293340508780365,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-05-20,227364,32330,1,1,1,1,1,1,1,642,0.00282366601572808,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-05-21,228006,32486,1,1,1,1,1,1,1,652,0.00285957387086305,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-05-22,228658,32616,1,1,1,1,1,1,1,669,0.00292576686579958,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-05-23,229327,32735,1,1,1,1,1,1,1,531,0.00231547092143533,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-05-24,229858,32785,1,1,1,1,1,1,1,300,0.00130515361658067,"Sunday",11,0,0,0,0,0,0,1
"Italy",2020-05-25,230158,32877,1,1,1,1,1,1,1,397,0.00172490202382711,"Monday",11,1,0,0,0,0,0,0
"Italy",2020-05-26,230555,32955,1,1,1,1,1,1,1,584,0.00253301815185097,"Tuesday",11,0,1,0,0,0,0,0
"Italy",2020-05-27,231139,33072,1,1,1,1,1,1,1,593,0.00256555579110405,"Wednesday",11,0,0,1,0,0,0,0
"Italy",2020-05-28,231732,33142,1,1,1,1,1,1,1,516,0.00222671016519082,"Thursday",11,0,0,0,1,0,0,0
"Italy",2020-05-29,232248,33229,1,1,1,1,1,1,1,416,0.00179118872928938,"Friday",11,0,0,0,0,1,0,0
"Italy",2020-05-30,232664,33340,1,1,1,1,1,1,1,333,0.00143124849568476,"Saturday",11,0,0,0,0,0,1,0
"Italy",2020-05-31,232997,33415,1,1,1,1,1,1,1,200,0.000858380150817392,"Sunday",11,0,0,0,0,0,0,1
"Luxembourg",2020-02-28,NA,0,0,0,0,0,0,0,0,1,NA,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-02-29,1,0,0,0,0,0,0,0,0,0,0,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-03-01,1,0,0,0,0,0,0,0,0,0,0,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-03-02,1,0,0,0,0,0,0,0,0,0,0,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-03-03,1,0,0,0,0,0,0,0,0,0,0,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-03-04,1,0,0,0,0,0,0,0,0,0,0,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-03-05,1,0,0,0,0,0,0,0,0,1,1,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-03-06,2,0,0,0,0,0,0,0,0,0,0,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-03-07,2,0,0,0,0,0,0,0,0,1,0.5,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-03-08,3,0,0,0,0,0,0,0,0,0,0,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-03-09,3,0,0,0,0,0,0,0,0,2,0.666666666666667,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-03-10,5,0,0,0,0,0,0,0,0,2,0.4,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-03-11,7,0,0,1,0,0,0,0,0,12,1.71428571428571,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-03-12,19,0,0,1,0,0,0,0,0,15,0.789473684210526,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-03-13,34,0,0,1,0,0,0,0,0,17,0.5,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-03-14,51,1,0,1,0,0,0,0,0,8,0.156862745098039,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-03-15,59,1,0,1,0,0,0,0,0,18,0.305084745762712,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-03-16,77,1,1,1,0,1,0,0,0,63,0.818181818181818,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-03-17,140,1,1,1,1,1,0,1,0,63,0.45,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-03-18,203,2,1,1,1,1,0,1,1,132,0.650246305418719,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-03-19,335,4,1,1,1,1,0,1,1,149,0.444776119402985,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-03-20,484,4,1,1,1,1,0,1,1,186,0.384297520661157,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-03-21,670,8,1,1,1,1,0,1,1,128,0.191044776119403,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-03-22,798,8,1,1,1,1,0,1,1,77,0.0964912280701754,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-03-23,875,8,1,1,1,1,0,1,1,224,0.256,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-03-24,1099,8,1,1,1,1,0,1,1,234,0.212920837124659,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-03-25,1333,8,1,1,1,1,0,1,1,120,0.0900225056264066,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-03-26,1453,9,1,1,1,1,0,1,1,152,0.10461114934618,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-03-27,1605,15,1,1,1,1,0,1,1,226,0.140809968847352,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-03-28,1831,18,1,1,1,1,0,1,1,119,0.064991807755325,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-03-29,1950,21,1,1,1,1,0,1,1,38,0.0194871794871795,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-03-30,1988,22,1,1,1,1,0,1,1,190,0.0955734406438632,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-03-31,2178,23,1,1,1,1,0,1,1,141,0.0647382920110193,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-04-01,2319,29,1,1,1,1,0,1,1,168,0.0724450194049159,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-04-02,2487,30,1,1,1,1,0,1,1,125,0.0502613590671492,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-04-03,2612,31,1,1,1,1,0,1,1,117,0.0447932618683002,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-04-04,2729,31,1,1,1,1,0,1,1,75,0.0274825943569073,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-04-05,2804,36,1,1,1,1,0,1,1,39,0.0139087018544936,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-04-06,2843,41,1,1,1,1,0,1,1,127,0.0446711220541681,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-04-07,2970,44,1,1,1,1,0,1,1,64,0.0215488215488215,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-04-08,3034,46,1,1,1,1,0,1,1,81,0.0266974291364535,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-04-09,3115,52,1,1,1,1,0,1,1,108,0.0346709470304976,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-04-10,3223,54,1,1,1,1,0,1,1,47,0.0145826869376357,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-04-11,3270,62,1,1,1,1,0,1,1,11,0.00336391437308868,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-04-12,3281,66,1,1,1,1,0,1,1,11,0.0033526363913441,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-04-13,3292,69,1,1,1,1,0,1,1,15,0.00455650060753341,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-04-14,3307,67,1,1,1,1,0,1,1,66,0.0199576655579075,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-04-15,3373,69,1,1,1,1,0,1,1,71,0.0210495108212274,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-04-16,3444,69,1,1,1,1,0,1,1,36,0.0104529616724739,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-04-17,3480,72,1,1,1,1,0,1,1,57,0.0163793103448276,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-04-18,3537,72,1,1,1,1,0,1,1,13,0.00367543115634719,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-04-19,3550,73,1,1,1,1,0,1,1,8,0.00225352112676056,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-04-20,3558,75,1,1,1,1,0,1,1,60,0.0168634064080944,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-04-21,3618,78,1,1,1,1,0,1,1,36,0.00995024875621891,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-04-22,3654,80,1,1,1,1,0,1,1,11,0.0030103995621237,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-04-23,3665,83,1,1,1,1,0,1,1,30,0.00818553888130969,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-04-24,3695,85,1,1,1,1,0,1,1,16,0.00433017591339648,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-04-25,3711,85,1,1,1,1,0,1,1,12,0.00323362974939369,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-04-26,3723,88,1,1,1,1,0,1,1,6,0.0016116035455278,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-04-27,3729,88,1,1,1,1,0,1,1,12,0.00321802091713596,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-04-28,3741,89,1,1,1,1,0,1,1,28,0.00748462977813419,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-04-29,3769,89,1,1,1,1,0,1,1,15,0.00397983550013266,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-04-30,3784,90,1,1,1,1,0,1,1,18,0.0047568710359408,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-05-01,3802,92,1,1,1,1,0,1,1,10,0.00263019463440295,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-05-02,3812,92,1,1,1,1,0,1,1,12,0.00314795383001049,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-05-03,3824,96,1,1,1,1,0,1,1,4,0.00104602510460251,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-05-04,3828,96,1,1,1,1,0,1,1,12,0.00313479623824451,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-05-05,3840,96,1,1,1,1,0,1,1,11,0.00286458333333333,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-05-06,3851,98,1,1,1,1,0,1,1,8,0.00207738249805245,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-05-07,3859,100,1,1,1,1,0,1,1,12,0.00310961388960871,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-05-08,3871,100,1,1,1,1,0,1,1,6,0.00154998708344097,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-05-09,3877,101,1,1,1,1,0,1,1,9,0.00232138251225174,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-05-10,3886,101,1,1,1,1,0,1,1,2,0.000514668039114771,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-05-11,3888,101,1,1,1,1,0,1,1,6,0.00154320987654321,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-05-12,3894,102,1,1,1,1,0,1,1,10,0.00256805341551104,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-05-13,3904,103,1,1,1,1,0,1,1,11,0.00281762295081967,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-05-14,3915,103,1,1,1,1,0,1,1,8,0.00204342273307791,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-05-15,3923,104,1,1,1,1,0,1,1,7,0.00178434871271986,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-05-16,3930,104,1,1,1,1,0,1,1,15,0.00381679389312977,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-05-17,3945,107,1,1,1,1,0,1,1,2,0.000506970849176172,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-05-18,3947,107,1,1,1,1,0,1,1,11,0.00278692677983278,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-05-19,3958,109,1,1,1,1,0,1,1,13,0.0032844871147044,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-05-20,3971,109,1,1,1,1,0,1,1,9,0.00226643162931252,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-05-21,3980,109,1,1,1,1,0,1,1,1,0.000251256281407035,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-05-22,3981,109,1,1,1,1,0,1,1,9,0.00226073850791258,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-05-23,3990,109,1,1,1,1,0,1,1,2,0.00050125313283208,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-05-24,3992,110,1,1,1,1,0,1,1,1,0.000250501002004008,"Sunday",12,0,0,0,0,0,0,1
"Luxembourg",2020-05-25,3993,110,1,1,1,1,0,1,1,2,0.000500876533934385,"Monday",12,1,0,0,0,0,0,0
"Luxembourg",2020-05-26,3995,110,1,1,1,1,0,1,1,6,0.00150187734668335,"Tuesday",12,0,1,0,0,0,0,0
"Luxembourg",2020-05-27,4001,110,1,1,1,1,0,1,1,7,0.00174956260934766,"Wednesday",12,0,0,1,0,0,0,0
"Luxembourg",2020-05-28,4008,110,1,1,1,1,0,1,1,4,0.000998003992015968,"Thursday",12,0,0,0,1,0,0,0
"Luxembourg",2020-05-29,4012,110,1,1,1,1,0,1,1,4,0.000997008973080758,"Friday",12,0,0,0,0,1,0,0
"Luxembourg",2020-05-30,4016,110,1,1,1,1,0,1,1,2,0.00049800796812749,"Saturday",12,0,0,0,0,0,1,0
"Luxembourg",2020-05-31,4018,110,1,1,1,1,0,1,1,1,0.000248880039820806,"Sunday",12,0,0,0,0,0,0,1
"Netherlands",2020-02-26,NA,0,0,0,0,0,0,0,0,1,NA,"Wednesday",13,0,0,1,0,0,0,0
"Netherlands",2020-02-27,1,0,0,0,0,0,0,0,0,0,0,"Thursday",13,0,0,0,1,0,0,0
"Netherlands",2020-02-28,1,0,0,0,0,0,0,0,0,5,5,"Friday",13,0,0,0,0,1,0,0
"Netherlands",2020-02-29,6,0,0,0,0,0,0,0,0,4,0.666666666666667,"Saturday",13,0,0,0,0,0,1,0
"Netherlands",2020-03-01,10,0,0,0,0,0,0,0,0,8,0.8,"Sunday",13,0,0,0,0,0,0,1
"Netherlands",2020-03-02,18,0,0,0,0,0,0,0,0,6,0.333333333333333,"Monday",13,1,0,0,0,0,0,0
"Netherlands",2020-03-03,24,0,0,0,0,0,0,0,0,14,0.583333333333333,"Tuesday",13,0,1,0,0,0,0,0
"Netherlands",2020-03-04,38,0,0,0,0,0,0,0,0,44,1.15789473684211,"Wednesday",13,0,0,1,0,0,0,0
"Netherlands",2020-03-05,82,0,0,0,0,0,0,0,0,46,0.560975609756098,"Thursday",13,0,0,0,1,0,0,0
"Netherlands",2020-03-06,128,1,0,0,0,0,0,0,0,60,0.46875,"Friday",13,0,0,0,0,1,0,0
"Netherlands",2020-03-07,188,1,0,0,0,0,0,0,0,77,0.409574468085106,"Saturday",13,0,0,0,0,0,1,0
"Netherlands",2020-03-08,265,3,0,0,0,0,0,0,0,56,0.211320754716981,"Sunday",13,0,0,0,0,0,0,1
"Netherlands",2020-03-09,321,3,0,0,0,0,0,0,0,61,0.190031152647975,"Monday",13,1,0,0,0,0,0,0
"Netherlands",2020-03-10,382,4,0,0,0,0,0,0,0,121,0.316753926701571,"Tuesday",13,0,1,0,0,0,0,0
"Netherlands",2020-03-11,503,5,0,0,0,0,0,0,0,0,0,"Wednesday",13,0,0,1,0,0,0,0
"Netherlands",2020-03-12,503,5,0,1,0,0,0,0,0,303,0.602385685884692,"Thursday",13,0,0,0,1,0,0,0
"Netherlands",2020-03-13,806,10,0,1,0,0,0,0,0,156,0.193548387096774,"Friday",13,0,0,0,0,1,0,0
"Netherlands",2020-03-14,962,12,0,1,0,0,0,0,0,176,0.182952182952183,"Saturday",13,0,0,0,0,0,1,0
"Netherlands",2020-03-15,1138,20,0,1,0,0,0,0,0,278,0.244288224956063,"Sunday",13,0,0,0,0,0,0,1
"Netherlands",2020-03-16,1416,24,1,1,0,1,0,0,0,295,0.208333333333333,"Monday",13,1,0,0,0,0,0,0
"Netherlands",2020-03-17,1711,43,1,1,0,1,0,0,0,347,0.202805376972531,"Tuesday",13,0,1,0,0,0,0,0
"Netherlands",2020-03-18,2058,58,1,1,0,1,0,0,0,409,0.198736637512148,"Wednesday",13,0,0,1,0,0,0,0
"Netherlands",2020-03-19,2467,77,1,1,0,1,0,0,0,536,0.217267936765302,"Thursday",13,0,0,0,1,0,0,0
"Netherlands",2020-03-20,3003,107,1,1,0,1,0,0,0,637,0.212121212121212,"Friday",13,0,0,0,0,1,0,0
"Netherlands",2020-03-21,3640,137,1,1,0,1,0,0,0,577,0.158516483516484,"Saturday",13,0,0,0,0,0,1,0
"Netherlands",2020-03-22,4217,180,1,1,0,1,0,0,0,547,0.129713066160778,"Sunday",13,0,0,0,0,0,0,1
"Netherlands",2020-03-23,4764,214,1,1,1,1,0,0,0,816,0.171284634760705,"Monday",13,1,0,0,0,0,0,0
"Netherlands",2020-03-24,5580,277,1,1,1,1,0,0,0,858,0.153763440860215,"Tuesday",13,0,1,0,0,0,0,0
"Netherlands",2020-03-25,6438,357,1,1,1,1,0,0,0,1030,0.159987573780677,"Wednesday",13,0,0,1,0,0,0,0
"Netherlands",2020-03-26,7468,435,1,1,1,1,0,0,0,1179,0.157873594001071,"Thursday",13,0,0,0,1,0,0,0
